ID,a_games,a_goals,a_mins,a_tir,b_games,b_goals,b_mins,b_tir,c_goals,last_season,player,position,team
NZ7cYWMKBPjDThMhs,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,0.9,4.5,4,Emil Krafth,DEF,Newcastle
bYZgwLbgERzuFWSZ2,5.699999999999999,1.8,263.09999999999997,0.010000000000000002,8.5,1.2,5.699999999999999,1.8,5.3842105263157904,4,Andy Carroll,FWD,Newcastle
aCQqdL3uj9DZaDJjT,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,9.0,45.0,4,Michael Verrips,GKP,Sheffield United
4E5b6oRb2eNwJgA7e,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,0.9,0.9,4,Muhamed Bešić,MID,Sheffield United
St46RsbyGGQ75C6TJ,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,0.9,0.9,4,Giovani Lo Celso,MID,Tottenham
MvFRkQ5shknSxvZpk,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,0.9,0.9,4,Ryan Sessegnon,MID,Tottenham
GneaC2rXJFQ9dQCwk,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,0.9,0.9,4,Ismaïla Sarr,MID,Watford
grxjnNB84xgsYyb8j,7.599999999999999,0.9,604.5,0.010000000000000002,6.599999999999999,0.9,7.599999999999999,10.0,54.75,4,Adrián San Miguel del Castillo,GKP,Liverpool
dXwqifWgyw2rDYmbz,4.9,0.9,109.39999999999999,0.010000000000000002,9.299999999999999,0.9,4.9,1.9,4.663157894736843,4,Georges-Kévin Nkoudou,MID,Tottenham
SMTqeFTz7nGajQvNT,0.9,0.9,40.5,0.010000000000000002,13.299999999999999,0.9,0.9,0.9,4.5,4,Fikayo Tomori,DEF,Chelsea
CFZEWCak2yCfSgCtQ,0.9,0.9,40.5,0.010000000000000002,1.9,0.9,0.9,0.9,0.9,4,Pedro Lomba Neto,MID,Wolves
